label_col,mri_table,number_of_pos,number_of_neg,test_set_size,y_label_ratio,sex_label_ratio,Feature_extraction_applied,Pretraining_applied,model_type,Accuracy,AUC,Balanced_ACC,Permutation_Balanced_ACC,number_of_cross_validations,cross_validation_count,search_term
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,XGBoost,0.4165416354088522,0.7516572597896918,0.3225572146558882,0.1659683226307257,5,1,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,TabPFN,0.4630532633158289,0.8024370198396494,0.3652476732967769,0.1641937312827474,5,1,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5332,2.4058514628657166,0.5069392348087022,False,False,Random Forest,0.4034133533383345,0.7346826339209898,0.309167995185692,0.1621128161472565,5,1,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,CatBoost,0.4145563684111799,0.7546975703743315,0.3245653913319998,0.1690237032630891,5,2,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,XGBoost,0.3926092665541174,0.7272592336764004,0.3020022248106517,0.1586907241272003,5,2,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,TabPFN,0.4445694991558807,0.7942278124720015,0.3520992396567832,0.1691988759584916,5,2,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.4880885387356968,False,False,Random Forest,0.4004877133746014,0.7252864874830304,0.3013321408653215,0.1635220506531418,5,2,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,CatBoost,0.4143687863440255,0.7631684074626182,0.3248645344905277,0.165497794068137,5,3,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,XGBoost,0.4014256237103732,0.7353681829989003,0.3085139759919734,0.1629744346998456,5,3,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,TabPFN,0.4475708122303508,0.7954050763276609,0.3499492542657285,0.1724272518356283,5,3,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4059275933220783,0.4927780904145564,False,False,Random Forest,0.385481148002251,0.723065953006491,0.2854964141256252,0.1595027460377111,5,3,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,CatBoost,0.4261864565747514,0.7592833298610985,0.3354238113482956,0.163686212979889,5,4,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,XGBoost,0.4036766085162258,0.7373605278643405,0.3110603490782933,0.1721041422313302,5,4,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,TabPFN,0.455074094916526,0.7940921739177086,0.354120079417834,0.1713168936356122,5,4,label_age_group_aparc.thickness.csv
label_age_group,aparc.thickness.csv,3046,2643,5331,2.4053648471206155,0.5096604764584506,False,False,Random Forest,0.40142562371037327,0.7273841290929886,0.2992945600635904,0.17349223099352004,5,4,label_age_group_aparc.thickness.csv
